nEvent , hitPos, hitType, layerZ, layerIndex, trackID 
461 , 0.0844183 , 0 , 843.7 , 7 , 1
461 , -2.10087 , 1 , 1146 , 8 , 2
461 , 0.187878 , 1 , 1146 , 8 , 1
461 , -9.52106 , 0 , 1141 , 9 , 2
461 , 0.165633 , 0 , 1141 , 9 , 1
461 , -9.6773 , 2 , 1252.7 , 10 , 2
461 , 0.293941 , 2 , 1252.7 , 10 , 1
461 , -11.4013 , 0 , 1266 , 11 , 2
461 , 0.199555 , 0 , 1266 , 11 , 1
461 , -3.25519 , 1 , 1479.6 , 12 , 2
461 , 0.288687 , 1 , 1479.6 , 12 , 1
461 , -7.93668 , 3 , 1467.4 , 13 , 2
461 , -0.0234043 , 3 , 1467.4 , 13 , 1
461 , -4.97975 , 1 , 1973 , 14 , 2
461 , 0.439426 , 1 , 1973 , 14 , 1
461 , -21.7228 , 0 , 1960 , 15 , 2
461 , 0.371894 , 0 , 1960 , 15 , 1
462 , -1.93769e-06 , 1 , -16 , 0 , 0
462 , -1.10663e-07 , 0 , -21 , 1 , 0
462 , 0.000423704 , 1 , 131 , 2 , 0
462 , 4.832e-05 , 0 , 151 , 3 , 0
462 , 0.00307254 , 1 , 477 , 4 , 0
462 , -0.00273612 , 0 , 497 , 5 , 0
462 , -5.70381 , 1 , 832 , 6 , 2
462 , -5.50945 , 1 , 832 , 6 , 39
462 , -8.90688 , 1 , 832 , 6 , 41
462 , 0.0184694 , 1 , 832 , 6 , 1
462 , 5.01818 , 0 , 843.7 , 7 , 2
462 , 7.57627 , 0 , 843.7 , 7 , 39
462 , 3.29734 , 0 , 843.7 , 7 , 41
462 , -0.0859309 , 0 , 843.7 , 7 , 1
462 , -11.6966 , 1 , 1146 , 8 , 2
462 , -7.81629 , 1 , 1146 , 8 , 39
462 , -20.1021 , 1 , 1146 , 8 , 41
462 , 0.035371 , 1 , 1146 , 8 , 1
462 , 9.35526 , 0 , 1141 , 9 , 2
462 , 15.5538 , 0 , 1141 , 9 , 39
462 , 8.59643 , 0 , 1141 , 9 , 41
462 , -0.168887 , 0 , 1141 , 9 , 1
462 , -1.83663 , 2 , 1252.7 , 10 , 2
462 , 6.62564 , 2 , 1252.7 , 10 , 39
462 , -8.05294 , 2 , 1252.7 , 10 , 41
462 , -0.112623 , 2 , 1252.7 , 10 , 1
462 , 11.1444 , 0 , 1266 , 11 , 2
462 , 17.7994 , 0 , 1266 , 11 , 39
462 , 11.2077 , 0 , 1266 , 11 , 41
462 , -0.204312 , 0 , 1266 , 11 , 1
462 , -17.7901 , 1 , 1479.6 , 12 , 2
462 , -7.5126 , 1 , 1479.6 , 12 , 39
462 , -28.323 , 1 , 1479.6 , 12 , 41
462 , 0.0551053 , 1 , 1479.6 , 12 , 1
462 , 22.3683 , 3 , 1467.4 , 13 , 2
462 , 21.449 , 3 , 1467.4 , 13 , 39
462 , 28.9813 , 3 , 1467.4 , 13 , 41
462 , -0.221568 , 3 , 1467.4 , 13 , 1
462 , -27.3237 , 1 , 1973 , 14 , 2
462 , -7.26465 , 1 , 1973 , 14 , 39
462 , -43.7583 , 1 , 1973 , 14 , 41
462 , 0.0890085 , 1 , 1973 , 14 , 1
462 , 22.0253 , 0 , 1960 , 15 , 2
462 , 38.2555 , 0 , 1960 , 15 , 39
462 , 20.0567 , 0 , 1960 , 15 , 41
462 , -0.390842 , 0 , 1960 , 15 , 1
463 , 2.14019e-05 , 1 , -16 , 0 , 0
463 , -2.49199e-07 , 0 , -21 , 1 , 0
463 , 0.00175036 , 1 , 131 , 2 , 0
463 , 0.000235605 , 0 , 151 , 3 , 0
463 , 0.0019823 , 1 , 477 , 4 , 0
463 , 0.000819328 , 0 , 497 , 5 , 0
463 , -4.10323 , 1 , 832 , 6 , 2
463 , -0.0668854 , 1 , 832 , 6 , 1
463 , -9.6524 , 0 , 843.7 , 7 , 2
463 , 0.0237757 , 0 , 843.7 , 7 , 1
463 , -7.80085 , 1 , 1146 , 8 , 2
463 , -0.140988 , 1 , 1146 , 8 , 1
463 , -18.5899 , 0 , 1141 , 9 , 2
463 , 0.0428586 , 0 , 1141 , 9 , 1
463 , -22.1023 , 2 , 1252.7 , 10 , 2
463 , -0.0827247 , 2 , 1252.7 , 10 , 1
463 , -22.486 , 0 , 1266 , 11 , 2
463 , 0.0515111 , 0 , 1266 , 11 , 1
463 , -12.2451 , 1 , 1479.6 , 12 , 2
463 , -0.22678 , 1 , 1479.6 , 12 , 1
463 , -11.5404 , 3 , 1467.4 , 13 , 2
463 , 0.205443 , 3 , 1467.4 , 13 , 1
463 , -19.8399 , 1 , 1973 , 14 , 2
463 , -0.35672 , 1 , 1973 , 14 , 1
463 , -43.6618 , 0 , 1960 , 15 , 2
463 , 0.10018 , 0 , 1960 , 15 , 1
464 , -9.18923e-06 , 1 , -16 , 0 , 0
464 , 4.33995e-07 , 0 , -21 , 1 , 0
464 , -0.00103979 , 1 , 131 , 2 , 0
464 , 4.62771e-05 , 0 , 151 , 3 , 0
464 , -0.00338678 , 1 , 477 , 4 , 0
464 , 0.000348136 , 0 , 497 , 5 , 0
464 , 1.89824 , 1 , 832 , 6 , 2
464 , 0.0154332 , 1 , 832 , 6 , 1
464 , -0.0356315 , 0 , 843.7 , 7 , 2
464 , -0.336854 , 0 , 843.7 , 7 , 1
464 , 3.92304 , 1 , 1146 , 8 , 2
464 , 0.0315088 , 1 , 1146 , 8 , 1
464 , 0.0156558 , 0 , 1141 , 9 , 2
464 , -0.660449 , 0 , 1141 , 9 , 1
464 , 3.27585 , 2 , 1252.7 , 10 , 2
464 , -0.526114 , 2 , 1252.7 , 10 , 1
464 , 0.027719 , 0 , 1266 , 11 , 2
464 , -0.797086 , 0 , 1266 , 11 , 1
464 , 6.05916 , 1 , 1479.6 , 12 , 2
464 , 0.0548192 , 1 , 1479.6 , 12 , 1
464 , -4.19669 , 3 , 1467.4 , 13 , 2
464 , -0.756967 , 3 , 1467.4 , 13 , 1
464 , 9.27635 , 1 , 1973 , 14 , 2
464 , 0.100055 , 1 , 1973 , 14 , 1
464 , 0.0506308 , 0 , 1960 , 15 , 2
464 , -1.52549 , 0 , 1960 , 15 , 1
465 , 6.05695e-06 , 1 , -16 , 0 , 0
465 , -3.64028e-07 , 0 , -21 , 1 , 0
465 , 0.000554682 , 1 , 131 , 2 , 0
465 , -0.00102074 , 0 , 151 , 3 , 0
465 , 0.0023188 , 1 , 477 , 4 , 0
465 , -0.0052754 , 0 , 497 , 5 , 0
465 , -7.32541 , 1 , 832 , 6 , 2
465 , 0.0628929 , 1 , 832 , 6 , 1
465 , 4.63086 , 0 , 843.7 , 7 , 2
465 , 5.27738 , 0 , 843.7 , 7 , 5
465 , 5.27806 , 0 , 843.7 , 7 , 6
465 , 0.0321702 , 0 , 843.7 , 7 , 1
465 , -15.1213 , 1 , 1146 , 8 , 2
465 , 25.9781 , 1 , 1146 , 8 , 5
465 , -28.898 , 1 , 1146 , 8 , 6
465 , 0.127125 , 1 , 1146 , 8 , 1
465 , 9.00976 , 0 , 1141 , 9 , 2
465 , 22.7824 , 0 , 1141 , 9 , 5
465 , 9.80408 , 0 , 1141 , 9 , 6
465 , 0.0616461 , 0 , 1141 , 9 , 1
465 , -4.87678 , 2 , 1252.7 , 10 , 2
465 , -16.2626 , 2 , 1252.7 , 10 , 5
465 , -19.5981 , 2 , 1252.7 , 10 , 6
465 , 0.157885 , 2 , 1252.7 , 10 , 1
465 , 10.9484 , 0 , 1266 , 11 , 2
465 , -11.4734 , 0 , 1266 , 11 , 5
465 , 11.1523 , 0 , 1266 , 11 , 6
465 , 0.0762201 , 0 , 1266 , 11 , 1
465 , -23.024 , 1 , 1479.6 , 12 , 2
465 , 0.191806 , 1 , 1479.6 , 12 , 1
465 , 25.8993 , 3 , 1467.4 , 13 , 2
465 , -0.0644264 , 3 , 1467.4 , 13 , 1
465 , -34.8736 , 1 , 1973 , 14 , 2
465 , 0.282564 , 1 , 1973 , 14 , 1
465 , 10.8111 , 1 , 1973 , 14 , 74
465 , 10.9956 , 1 , 1973 , 14 , 74
465 , 20.9125 , 0 , 1960 , 15 , 2
465 , 0.153112 , 0 , 1960 , 15 , 1
465 , 0.080353 , 0 , 1960 , 15 , 74
465 , -12.9806 , 0 , 1960 , 15 , 74
466 , 1.80701e-05 , 1 , -16 , 0 , 0
466 , 4.49857e-07 , 0 , -21 , 1 , 0
466 , -0.000399556 , 1 , 131 , 2 , 0
466 , -0.000360676 , 0 , 151 , 3 , 0
466 , -0.00241663 , 1 , 477 , 4 , 0
466 , 0.00084281 , 0 , 497 , 5 , 0
466 , 4.00029 , 1 , 832 , 6 , 2
466 , 0.14943 , 1 , 832 , 6 , 1
466 , 0.108044 , 0 , 843.7 , 7 , 2
466 , 0.00938115 , 0 , 843.7 , 7 , 1
466 , 8.13169 , 1 , 1146 , 8 , 2
466 , 0.305064 , 1 , 1146 , 8 , 1
466 , 0.32499 , 0 , 1141 , 9 , 2
466 , 0.0163468 , 0 , 1141 , 9 , 1
466 , 7.01979 , 2 , 1252.7 , 10 , 2
466 , 0.266678 , 2 , 1252.7 , 10 , 1
466 , 0.421466 , 0 , 1266 , 11 , 2
466 , 0.0200992 , 0 , 1266 , 11 , 1
466 , 12.5228 , 1 , 1479.6 , 12 , 2
466 , 0.468434 , 1 , 1479.6 , 12 , 1
466 , -8.31022 , 3 , 1467.4 , 13 , 2
466 , -0.3076 , 3 , 1467.4 , 13 , 1
466 , 19.0944 , 1 , 1973 , 14 , 2
466 , 0.697785 , 1 , 1973 , 14 , 1
466 , 1.05464 , 0 , 1960 , 15 , 2
466 , 0.0462299 , 0 , 1960 , 15 , 1
467 , -5.15598e-05 , 1 , -16 , 0 , 0
467 , -4.90113e-07 , 0 , -21 , 1 , 0
467 , -0.00204137 , 1 , 131 , 2 , 0
467 , -0.000327221 , 0 , 151 , 3 , 0
467 , -0.00554366 , 1 , 477 , 4 , 0
467 , -0.0018023 , 0 , 497 , 5 , 0
467 , -3.14314 , 1 , 832 , 6 , 2
467 , -0.0236859 , 1 , 832 , 6 , 1
467 , -7.79561 , 0 , 843.7 , 7 , 2
467 , -0.0733068 , 0 , 843.7 , 7 , 1
467 , -6.34161 , 1 , 1146 , 8 , 2
467 , -0.0450637 , 1 , 1146 , 8 , 1
467 , -15.1314 , 0 , 1141 , 9 , 2
467 , -0.144256 , 0 , 1141 , 9 , 1
467 , -17.9181 , 2 , 1252.7 , 10 , 2
467 , -0.157394 , 2 , 1252.7 , 10 , 1
467 , -18.1873 , 0 , 1266 , 11 , 2
467 , -0.17469 , 0 , 1266 , 11 , 1
467 , -9.98731 , 1 , 1479.6 , 12 , 2
467 , -0.0615387 , 1 , 1479.6 , 12 , 1
467 , -9.43474 , 3 , 1467.4 , 13 , 2
467 , -0.117412 , 3 , 1467.4 , 13 , 1
467 , -15.9098 , 1 , 1973 , 14 , 2
467 , -0.0849128 , 1 , 1973 , 14 , 1
467 , -35.1606 , 0 , 1960 , 15 , 2
467 , -0.353106 , 0 , 1960 , 15 , 1
468 , 1.10205e-05 , 1 , -16 , 0 , 0
468 , 6.79839e-07 , 0 , -21 , 1 , 0
468 , -0.0013743 , 1 , 131 , 2 , 0
468 , 2.22648e-05 , 0 , 151 , 3 , 0
468 , -0.00549807 , 1 , 477 , 4 , 0
468 , 0.00374239 , 0 , 497 , 5 , 0
468 , -2.97278 , 1 , 832 , 6 , 2
468 , 0.0518952 , 1 , 832 , 6 , 1
468 , -4.50406 , 0 , 843.7 , 7 , 2
468 , -0.110709 , 0 , 843.7 , 7 , 1
468 , -6.09895 , 1 , 1146 , 8 , 2
468 , 0.105309 , 1 , 1146 , 8 , 1
468 , -8.66175 , 0 , 1141 , 9 , 2
468 , -0.212616 , 0 , 1141 , 9 , 1
468 , -12.2677 , 2 , 1252.7 , 10 , 2
468 , -0.0896237 , 2 , 1252.7 , 10 , 1
468 , -10.3381 , 0 , 1266 , 11 , 2
468 , -0.255436 , 0 , 1266 , 11 , 1
468 , -9.49644 , 1 , 1479.6 , 12 , 2
468 , 0.166275 , 1 , 1479.6 , 12 , 1
468 , -2.60388 , 3 , 1467.4 , 13 , 2
468 , -0.345527 , 3 , 1467.4 , 13 , 1
468 , -14.7647 , 1 , 1973 , 14 , 2
468 , 0.254985 , 1 , 1973 , 14 , 1
468 , -19.486 , 0 , 1960 , 15 , 2
468 , -0.491545 , 0 , 1960 , 15 , 1
469 , 5.04573e-05 , 1 , -16 , 0 , 0
469 , 1.43895e-06 , 0 , -21 , 1 , 0
469 , 0.00190937 , 1 , 131 , 2 , 0
469 , 0.00130537 , 0 , 151 , 3 , 0
469 , 0.00393039 , 1 , 477 , 4 , 0
469 , 0.00693438 , 0 , 497 , 5 , 0
469 , 1.76881 , 1 , 832 , 6 , 2
469 , 0.078332 , 1 , 832 , 6 , 1
469 , -7.16294 , 0 , 843.7 , 7 , 2
469 , 0.0289094 , 0 , 843.7 , 7 , 1
469 , 3.80047 , 1 , 1146 , 8 , 2
469 , 0.165954 , 1 , 1146 , 8 , 1
469 , -13.9362 , 0 , 1141 , 9 , 2
469 , 0.0557535 , 0 , 1141 , 9 , 1
469 , -8.50063 , 2 , 1252.7 , 10 , 2
469 , 0.185196 , 2 , 1252.7 , 10 , 1
469 , -16.7379 , 0 , 1266 , 11 , 2
469 , 0.0683166 , 0 , 1266 , 11 , 1
469 , 5.82783 , 1 , 1479.6 , 12 , 2
469 , 0.257589 , 1 , 1479.6 , 12 , 1
469 , -19.1855 , 3 , 1467.4 , 13 , 2
469 , -0.117441 , 3 , 1467.4 , 13 , 1
469 , 9.03479 , 1 , 1973 , 14 , 2
469 , 0.395031 , 1 , 1973 , 14 , 1
469 , -32.5224 , 0 , 1960 , 15 , 2
469 , 0.132771 , 0 , 1960 , 15 , 1
470 , 7.5994e-06 , 1 , -16 , 0 , 0
470 , -4.60755e-07 , 0 , -21 , 1 , 0
470 , 0.000568224 , 1 , 131 , 2 , 0
470 , 0.000226761 , 0 , 151 , 3 , 0
470 , -0.000841242 , 1 , 477 , 4 , 0
470 , 0.00277529 , 0 , 497 , 5 , 0
470 , -7.61504 , 1 , 832 , 6 , 2
470 , -0.0814202 , 1 , 832 , 6 , 1
470 , 1.01265 , 0 , 843.7 , 7 , 2
470 , 0.00404136 , 0 , 843.7 , 7 , 1
470 , -15.2457 , 1 , 1146 , 8 , 2
470 , -0.16113 , 1 , 1146 , 8 , 1
470 , 2.19115 , 0 , 1141 , 9 , 2
470 , 0.0114299 , 0 , 1141 , 9 , 1
470 , -10.8287 , 2 , 1252.7 , 10 , 2
470 , -0.123825 , 2 , 1252.7 , 10 , 1
470 , 2.67434 , 0 , 1266 , 11 , 2
470 , 0.0131466 , 0 , 1266 , 11 , 1
470 , -23.5516 , 1 , 1479.6 , 12 , 2
470 , -0.244461 , 1 , 1479.6 , 12 , 1
470 , 18.8535 , 3 , 1467.4 , 13 , 2
470 , 0.180809 , 3 , 1467.4 , 13 , 1
470 , -32.9474 , 1 , 1973 , 14 , 2
470 , -0.36467 , 1 , 1973 , 14 , 1
470 , 3.33804 , 0 , 1960 , 15 , 2
470 , 0.0227179 , 0 , 1960 , 15 , 1
471 , -8.36663e-06 , 1 , -16 , 0 , 0
471 , 2.57338e-07 , 0 , -21 , 1 , 0
471 , -2.14164e-05 , 1 , 131 , 2 , 0
471 , 0.0013776 , 0 , 151 , 3 , 0
471 , -0.000870727 , 1 , 477 , 4 , 0
471 , 0.00485981 , 0 , 497 , 5 , 0
471 , 1.52495 , 1 , 832 , 6 , 2
471 , 0.162225 , 1 , 832 , 6 , 1
471 , -3.34089 , 0 , 843.7 , 7 , 2
471 , 0.0433539 , 0 , 843.7 , 7 , 1
471 , 3.09917 , 1 , 1146 , 8 , 2
471 , 0.332656 , 1 , 1146 , 8 , 1
471 , -6.51538 , 0 , 1141 , 9 , 2
471 , 0.0858635 , 0 , 1141 , 9 , 1
471 , -2.89157 , 2 , 1252.7 , 10 , 2
471 , 0.349237 , 2 , 1252.7 , 10 , 1
471 , -7.84246 , 0 , 1266 , 11 , 2
471 , 0.103467 , 0 , 1266 , 11 , 1
471 , 4.76442 , 1 , 1479.6 , 12 , 2
471 , 0.517758 , 1 , 1479.6 , 12 , 1
471 , -10.3703 , 3 , 1467.4 , 13 , 2
471 , -0.268537 , 3 , 1467.4 , 13 , 1
471 , 7.18037 , 1 , 1973 , 14 , 2
471 , 0.79344 , 1 , 1973 , 14 , 1
471 , -15.1238 , 0 , 1960 , 15 , 2
471 , 0.210801 , 0 , 1960 , 15 , 1
472 , 1.94783e-05 , 1 , -16 , 0 , 0
472 , -1.70565e-08 , 0 , -21 , 1 , 0
